price,weight,trust_level
35.4,1.8523769568483426e-06,低 (Low)
35.5,4.750240583439088e-06,低 (Low)
35.7,7.648104210029884e-06,低 (Low)
35.800000000000004,1.0545967836620605e-05,低 (Low)
35.9,1.3443831463211277e-05,低 (Low)
36.0,1.5079546016025605e-05,低 (Low)
36.1,2.7106354695772246e-05,低 (Low)
36.300000000000004,4.509778765994654e-05,低 (Low)
36.4,6.629481792526273e-05,低 (Low)
36.5,5.1851711902111014e-05,低 (Low)
36.6,2.3834991075923348e-05,低 (Low)
36.7,2.9117098761597776e-05,低 (Low)
36.9,6.313637797094221e-05,低 (Low)
37.0,6.802791323097088e-05,低 (Low)
37.1,6.232182952475415e-05,低 (Low)
37.2,3.369843684457517e-05,低 (Low)
37.300000000000004,2.438707449878116e-05,低 (Low)
37.5,2.618196052682569e-05,低 (Low)
37.6,3.570181221827789e-05,低 (Low)
37.7,5.299578237245835e-05,低 (Low)
37.800000000000004,8.887646717790057e-05,低 (Low)
37.9,0.00014094297546429364,低 (Low)
38.1,0.0001922861621869378,低 (Low)
38.2,0.00022691445275634694,低 (Low)
38.300000000000004,0.00019449595798714137,低 (Low)
38.400000000000006,0.00016622340054350866,低 (Low)
38.5,0.00018084158102584636,低 (Low)
38.7,0.0001713923805205881,低 (Low)
38.800000000000004,0.00016912278904372463,低 (Low)
38.900000000000006,0.000189314697666394,低 (Low)
39.0,0.00021590506037468866,低 (Low)
39.1,0.00022121735216058962,低 (Low)
39.300000000000004,0.00023196597189545622,低 (Low)
39.400000000000006,0.00022022035198622608,低 (Low)
39.5,0.0001929500490638181,低 (Low)
39.6,0.0001728038142994678,低 (Low)
39.7,0.0001589173502665782,低 (Low)
39.900000000000006,0.00013782627951162838,低 (Low)
40.0,0.00012649189776781558,低 (Low)
40.1,0.00013396812156399085,低 (Low)
40.2,0.00015269715596809313,低 (Low)
40.300000000000004,0.0001441441927606959,低 (Low)
40.5,0.00013448531118802562,低 (Low)
40.6,0.00014945672954498517,低 (Low)
40.7,0.00021017028030460247,低 (Low)
40.800000000000004,0.00025045865199936303,低 (Low)
40.900000000000006,0.0002165348472006366,低 (Low)
41.1,0.00019377166842151448,低 (Low)
41.2,0.00022259951708730147,低 (Low)
41.300000000000004,0.00020084212702469552,低 (Low)
41.400000000000006,0.00017570609807409353,低 (Low)
41.5,0.00014341741678963735,低 (Low)
41.7,0.00013266092171722213,低 (Low)
41.800000000000004,0.00010827884220880085,低 (Low)
41.900000000000006,8.907415173910282e-05,低 (Low)
42.0,8.943005742313095e-05,低 (Low)
42.1,9.294144180417466e-05,低 (Low)
42.300000000000004,9.4750675149832e-05,低 (Low)
42.400000000000006,8.145902893623975e-05,低 (Low)
42.5,8.4872329562684e-05,低 (Low)
42.6,7.379631246931614e-05,低 (Low)
42.7,4.7663901139423546e-05,低 (Low)
42.900000000000006,3.504958723675805e-05,低 (Low)
43.0,4.3321404512220914e-05,低 (Low)
43.1,8.11466541433382e-05,低 (Low)
43.2,9.2422482715258e-05,低 (Low)
43.300000000000004,9.096400016372124e-05,低 (Low)
43.5,9.795869463939817e-05,低 (Low)
43.6,8.032458517631497e-05,低 (Low)
43.7,6.781646966162727e-05,低 (Low)
43.800000000000004,8.231128877155953e-05,低 (Low)
43.900000000000006,0.00011255768404792167,低 (Low)
44.1,0.00012683089015741363,低 (Low)
44.2,0.00011307433371416234,低 (Low)
44.300000000000004,0.00011677981488527672,低 (Low)
44.400000000000006,0.00014056388530858105,低 (Low)
44.5,0.000171802509003022,低 (Low)
44.7,0.00018456992434531818,低 (Low)
44.800000000000004,0.00016192483212813262,低 (Low)
44.900000000000006,0.00012825056086244853,低 (Low)
45.0,0.00010798460539691203,低 (Low)
45.1,0.00010821276574464512,低 (Low)
45.300000000000004,0.00010905568373756165,低 (Low)
45.400000000000006,0.00010645977668941419,低 (Low)
45.5,0.00010356970298602769,低 (Low)
45.6,9.968340064577619e-05,低 (Low)
45.7,0.00011703251378663907,低 (Low)
45.900000000000006,0.00014235563641046132,低 (Low)
46.0,0.00015748198106471537,低 (Low)
46.1,0.000149147623382367,低 (Low)
46.2,0.00014949691643746405,低 (Low)
46.300000000000004,0.00016264558900140543,低 (Low)
46.5,0.00019666439294833849,低 (Low)
46.6,0.00014786197885185924,低 (Low)
46.7,0.00010967501450862531,低 (Low)
46.800000000000004,0.00011108993237300372,低 (Low)
46.900000000000006,0.00011720103827119653,低 (Low)
47.1,0.0001460355024287759,低 (Low)
47.2,0.00015766177069787346,低 (Low)
47.300000000000004,0.00017236526615971672,低 (Low)
47.400000000000006,0.00018517637107870363,低 (Low)
47.5,0.00020127890849795302,低 (Low)
47.7,0.00020083488756298504,低 (Low)
47.800000000000004,0.0002456847121428611,低 (Low)
47.900000000000006,0.04355687162963497,低 (Low)
